School,SCHID,LEA,class,dindex,pctwhite,pctblack,schoolsum,pctlatinx
Regional Alternative School,99999,PITTSYLVANIA CO PBLC SCHS,alg10910,0.71900826446281,0.625,0.37499999999999994,11,NA
Regional Alternative School,99999,PITTSYLVANIA CO PBLC SCHS,bio,0.21875,0.875,0.125,8,0
Regional Alternative School,99999,PITTSYLVANIA CO PBLC SCHS,alg2,0.5,0.5,0.5,2,0
Regional Alternative School,99999,PITTSYLVANIA CO PBLC SCHS,enr,0.5215485756026295,0.6486486486486487,0.22522522522522523,111,0.009009009009009009
Poquoson High,01231,POQUOSON CITY PBLC SCHS,alg11112,0.26530612244897966,1,0,7,NA
Poquoson High,01231,POQUOSON CITY PBLC SCHS,alg10910,0.3221207395856538,0.873015873015873,0,67,NA
Poquoson High,01231,POQUOSON CITY PBLC SCHS,chem,0.16401168818927303,0.912621359223301,0,103,0.019417475728155338
Poquoson High,01231,POQUOSON CITY PBLC SCHS,bio,0.1984608420099594,0.8936170212765957,0.01276595744680851,235,0.03404255319148936
Poquoson High,01231,POQUOSON CITY PBLC SCHS,gate,0.20223055208477958,0.891156462585034,0,147,NA
Poquoson High,01231,POQUOSON CITY PBLC SCHS,apany,0.20564740057242936,0.8888888888888888,0,153,0.05228758169934641
Poquoson High,01231,POQUOSON CITY PBLC SCHS,alg2,0.19006026727225078,0.897196261682243,0,107,0.06542056074766354
Poquoson High,01231,POQUOSON CITY PBLC SCHS,enr,0.19999549734855215,0.8927038626609443,0.005722460658082976,699,0.04291845493562232
Churchland High,00375,PORTSMOUTH CITY PBLC SCHS,alg11112,0.73828125,0.09090909090909091,0.7272727272727273,16,NA
Churchland High,00375,PORTSMOUTH CITY PBLC SCHS,alg10910,0.5296539554945594,0.1685393258426966,0.7584269662921349,202,NA
Churchland High,00375,PORTSMOUTH CITY PBLC SCHS,chem,0.5735139676538542,0.30434782608695654,0.572463768115942,138,0.057971014492753624
Churchland High,00375,PORTSMOUTH CITY PBLC SCHS,bio,0.4975512887600799,0.2197802197802198,0.6703296703296703,546,0.04761904761904762
Churchland High,00375,PORTSMOUTH CITY PBLC SCHS,gate,0.5779019040036568,0.27099841521394613,0.5832012678288431,631,NA
Churchland High,00375,PORTSMOUTH CITY PBLC SCHS,apany,0.6293863162954655,0.3924050632911392,0.45569620253164556,79,0.0759493670886076
Churchland High,00375,PORTSMOUTH CITY PBLC SCHS,alg2,0.5614792885049382,0.2315270935960591,0.6108374384236454,203,0.06896551724137931
Churchland High,00375,PORTSMOUTH CITY PBLC SCHS,enr,0.4885583302417955,0.22057787174066243,0.6772374911909795,1419,0.0408738548273432
I.C. Norcom High,01250,PORTSMOUTH CITY PBLC SCHS,alg11112,0.6487603305785122,0.07142857142857144,0.9285714285714286,22,NA
I.C. Norcom High,01250,PORTSMOUTH CITY PBLC SCHS,alg10910,0.30701917360285375,0.024390243902439025,0.9414634146341464,232,NA
I.C. Norcom High,01250,PORTSMOUTH CITY PBLC SCHS,chem,0.22985537190082647,0.034090909090909095,0.875,88,0.04545454545454546
I.C. Norcom High,01250,PORTSMOUTH CITY PBLC SCHS,bio,0.10368998019260987,0.01859504132231405,0.9462809917355371,484,0.008264462809917356
I.C. Norcom High,01250,PORTSMOUTH CITY PBLC SCHS,gate,0.1623707299115816,0.033942558746736295,0.9138381201044387,383,NA
I.C. Norcom High,01250,PORTSMOUTH CITY PBLC SCHS,apany,0.26500000000000007,0.1,0.85,20,0.05
I.C. Norcom High,01250,PORTSMOUTH CITY PBLC SCHS,alg2,0.19863568042548277,0.06451612903225806,0.8924731182795699,93,0.010752688172043012
I.C. Norcom High,01250,PORTSMOUTH CITY PBLC SCHS,enr,0.1424940426257233,0.034734917733089586,0.9250457038391224,1094,0.01553930530164534
Woodrow Wilson High,01255,PORTSMOUTH CITY PBLC SCHS,alg11112,0.7899305555555555,0.2352941176470588,0.5882352941176472,24,NA
Woodrow Wilson High,01255,PORTSMOUTH CITY PBLC SCHS,alg10910,0.6665932047750227,0.3172413793103448,0.5724137931034482,165,NA
Woodrow Wilson High,01255,PORTSMOUTH CITY PBLC SCHS,chem,0.5357416332597631,0.28187919463087246,0.6174496644295302,149,0.03355704697986577
Woodrow Wilson High,01255,PORTSMOUTH CITY PBLC SCHS,bio,0.5340573061299986,0.2948517940717629,0.6131045241809673,641,0.0483619344773791
Woodrow Wilson High,01255,PORTSMOUTH CITY PBLC SCHS,gate,0.5721986479111676,0.35645472061657035,0.5452793834296724,519,NA
Woodrow Wilson High,01255,PORTSMOUTH CITY PBLC SCHS,apany,0.5618512110726643,0.3235294117647059,0.5735294117647058,68,0.058823529411764705
Woodrow Wilson High,01255,PORTSMOUTH CITY PBLC SCHS,alg2,0.5509641873278237,0.25757575757575757,0.6136363636363636,132,0.06818181818181818
Woodrow Wilson High,01255,PORTSMOUTH CITY PBLC SCHS,enr,0.5404924324215685,0.28930366116295764,0.6101938262742282,1393,0.04379038047379756
Powhatan High,01268,POWHATAN CO PBLC SCHS,alg11112,0,1,0,1,NA
Powhatan High,01268,POWHATAN CO PBLC SCHS,alg10910,0.4901485546220776,0.8853211009174312,0.05045871559633027,271,NA
Powhatan High,01268,POWHATAN CO PBLC SCHS,chem,0.20192270388963474,0.8913649025069638,0.03064066852367688,359,0.04456824512534819
Powhatan High,01268,POWHATAN CO PBLC SCHS,bio,0.26716298764403734,0.8520408163265306,0.06972789115646258,588,0.027210884353741496
Powhatan High,01268,POWHATAN CO PBLC SCHS,gate,0.14998529555925888,0.9207920792079208,0.019801980198019802,101,NA
Powhatan High,01268,POWHATAN CO PBLC SCHS,apany,0.20803846038997864,0.8879781420765027,0.030054644808743168,366,0.030054644808743168
Powhatan High,01268,POWHATAN CO PBLC SCHS,alg2,0.21022539493687598,0.8861788617886179,0.04878048780487805,246,0.04065040650406504
Powhatan High,01268,POWHATAN CO PBLC SCHS,enr,0.2448572778629079,0.8658367911479945,0.058091286307053944,1446,0.03319502074688797
Prince Edward County High,01271,PRINCE EDWARD CO PBLC SCHS,alg11112,NaN,NaN,NaN,0,NA
Prince Edward County High,01271,PRINCE EDWARD CO PBLC SCHS,alg10910,0.6662181046529683,0.3162393162393163,0.6068376068376068,139,NA
Prince Edward County High,01271,PRINCE EDWARD CO PBLC SCHS,chem,0.5983431952662722,0.4461538461538462,0.4461538461538462,65,0.03076923076923077
Prince Edward County High,01271,PRINCE EDWARD CO PBLC SCHS,bio,0.544928,0.38,0.556,250,0.036
Prince Edward County High,01271,PRINCE EDWARD CO PBLC SCHS,gate,0.5139413988657846,0.6304347826086957,0.29347826086956524,92,NA
Prince Edward County High,01271,PRINCE EDWARD CO PBLC SCHS,apany,0.5,0.6153846153846154,0.34615384615384615,26,0
Prince Edward County High,01271,PRINCE EDWARD CO PBLC SCHS,alg2,0.5575211007052838,0.43010752688172044,0.5053763440860215,93,0.043010752688172046
Prince Edward County High,01271,PRINCE EDWARD CO PBLC SCHS,enr,0.5376014109347442,0.3952380952380952,0.5523809523809524,630,0.03015873015873016
Prince George High,01280,PRINCE GEORGE CO PBLC SCHS,alg11112,NaN,NaN,NaN,0,NA
Prince George High,01280,PRINCE GEORGE CO PBLC SCHS,alg10910,0.8477366255144033,0.4166666666666667,0.3611111111111111,54,NA
Prince George High,01280,PRINCE GEORGE CO PBLC SCHS,chem,0.6184762033531639,0.5319767441860465,0.2936046511627907,344,0.09883720930232558
Prince George High,01280,PRINCE GEORGE CO PBLC SCHS,bio,0.6268123410980553,0.5036075036075036,0.329004329004329,693,0.08658008658008658
Prince George High,01280,PRINCE GEORGE CO PBLC SCHS,gate,0.5050194369686872,0.6666666666666666,0.20915032679738566,153,NA
Prince George High,01280,PRINCE GEORGE CO PBLC SCHS,apany,0.5200319838397441,0.6651376146788991,0.1651376146788991,218,0.05963302752293578
Prince George High,01280,PRINCE GEORGE CO PBLC SCHS,alg2,0.6423052472003521,0.4755244755244755,0.34615384615384615,286,0.0944055944055944
Prince George High,01280,PRINCE GEORGE CO PBLC SCHS,enr,0.6316421038399136,0.4941860465116279,0.3350290697674419,1376,0.09375
C.D. Hylton High,00186,PRINCE WILLIAM CO PBLC SCHS,alg11112,0.930864197530864,0.125,0.20833333333333331,45,NA
C.D. Hylton High,00186,PRINCE WILLIAM CO PBLC SCHS,alg10910,0.8329311537284332,0.14748201438848924,0.26618705035971224,769,NA
C.D. Hylton High,00186,PRINCE WILLIAM CO PBLC SCHS,chem,0.7650980220165782,0.23509933774834438,0.27483443708609273,302,0.28807947019867547
C.D. Hylton High,00186,PRINCE WILLIAM CO PBLC SCHS,bio,0.7327586693537005,0.18792866941015088,0.2578875171467764,729,0.39094650205761317
C.D. Hylton High,00186,PRINCE WILLIAM CO PBLC SCHS,gate,0.7634077103873507,0.32044198895027626,0.2265193370165746,362,NA
C.D. Hylton High,00186,PRINCE WILLIAM CO PBLC SCHS,apany,0.7645093387684186,0.21676300578034682,0.2514450867052023,692,0.3208092485549133
C.D. Hylton High,00186,PRINCE WILLIAM CO PBLC SCHS,alg2,0.7360714285714286,0.2,0.3142857142857143,280,0.3392857142857143
C.D. Hylton High,00186,PRINCE WILLIAM CO PBLC SCHS,enr,0.7313658048630348,0.18947368421052632,0.27324561403508774,2280,0.38333333333333336
Brentsville District High,01288,PRINCE WILLIAM CO PBLC SCHS,alg11112,0.8844444444444444,0.375,0.125,15,NA
Brentsville District High,01288,PRINCE WILLIAM CO PBLC SCHS,alg10910,0.7404067265322903,0.6521739130434783,0.04830917874396135,279,NA
Brentsville District High,01288,PRINCE WILLIAM CO PBLC SCHS,chem,0.41626480459858806,0.7515527950310559,0.06832298136645963,161,0.10559006211180125
Brentsville District High,01288,PRINCE WILLIAM CO PBLC SCHS,bio,0.494278802478335,0.6837060702875399,0.025559105431309903,313,0.17891373801916932
Brentsville District High,01288,PRINCE WILLIAM CO PBLC SCHS,gate,0.40673227159343217,0.7591623036649214,0.031413612565445025,191,NA
Brentsville District High,01288,PRINCE WILLIAM CO PBLC SCHS,apany,0.4104921579232017,0.7558139534883721,0.034883720930232565,86,0.11627906976744186
Brentsville District High,01288,PRINCE WILLIAM CO PBLC SCHS,alg2,0.42266122448979593,0.7485714285714286,0.05714285714285714,175,0.09714285714285714
Brentsville District High,01288,PRINCE WILLIAM CO PBLC SCHS,enr,0.4557316771334824,0.7203140333660452,0.042198233562315994,1019,0.13738959764474976
Gar-Field High,01299,PRINCE WILLIAM CO PBLC SCHS,alg11112,0.8038662409346304,0.062499999999999986,0.18749999999999997,201,NA
Gar-Field High,01299,PRINCE WILLIAM CO PBLC SCHS,alg10910,0.8052180634485162,0.07977991746905089,0.171939477303989,1134,NA
Gar-Field High,01299,PRINCE WILLIAM CO PBLC SCHS,chem,0.68633608815427,0.1181818181818182,0.2363636363636364,330,0.4727272727272728
Gar-Field High,01299,PRINCE WILLIAM CO PBLC SCHS,bio,0.5976804278589027,0.08084163898117387,0.20487264673311184,903,0.5880398671096345
Gar-Field High,01299,PRINCE WILLIAM CO PBLC SCHS,gate,0.7414114731553219,0.22140221402214022,0.16974169741697417,271,NA
Gar-Field High,01299,PRINCE WILLIAM CO PBLC SCHS,apany,0.7292597512377732,0.15384615384615385,0.19780219780219782,182,0.41208791208791207
Gar-Field High,01299,PRINCE WILLIAM CO PBLC SCHS,alg2,0.6570371898858749,0.11155378486055778,0.250996015936255,251,0.5099601593625499
Gar-Field High,01299,PRINCE WILLIAM CO PBLC SCHS,enr,0.6152502678107687,0.10032894736842107,0.21751644736842107,2432,0.5657894736842106
Independent Hill,01302,PRINCE WILLIAM CO PBLC SCHS,alg11112,0.9333333333333332,0.4285714285714286,0.14285714285714285,15,NA
Independent Hill,01302,PRINCE WILLIAM CO PBLC SCHS,alg10910,0.9269390581717452,0.3055555555555555,0.4444444444444444,76,NA
Independent Hill,01302,PRINCE WILLIAM CO PBLC SCHS,alg108,0.75,0,1,2,NA
Independent Hill,01302,PRINCE WILLIAM CO PBLC SCHS,bio,0.6730103806228374,0.4117647058823529,0.2647058823529412,34,0.29411764705882354
Independent Hill,01302,PRINCE WILLIAM CO PBLC SCHS,gate,0,1,0,5,NA
Independent Hill,01302,PRINCE WILLIAM CO PBLC SCHS,alg2,0,1,0,1,0
Independent Hill,01302,PRINCE WILLIAM CO PBLC SCHS,enr,0.704746697633909,0.3855421686746988,0.30120481927710846,166,0.22289156626506024
Osbourn Park High,01313,PRINCE WILLIAM CO PBLC SCHS,alg11112,0.6734693877551021,0,0,7,NA
Osbourn Park High,01313,PRINCE WILLIAM CO PBLC SCHS,alg10910,0.8431915110702989,0.15476190476190474,0.1904761904761905,495,NA
Osbourn Park High,01313,PRINCE WILLIAM CO PBLC SCHS,chem,0.7633902003570718,0.3204225352112676,0.16549295774647887,568,0.24119718309859156
Osbourn Park High,01313,PRINCE WILLIAM CO PBLC SCHS,bio,0.7634419495662105,0.26609442060085836,0.1834763948497854,932,0.30472103004291845
Osbourn Park High,01313,PRINCE WILLIAM CO PBLC SCHS,gate,0.7455074928260176,0.3835051546391753,0.15670103092783508,485,NA
Osbourn Park High,01313,PRINCE WILLIAM CO PBLC SCHS,apany,0.7611713024950478,0.35434007134363854,0.17954815695600476,841,0.19500594530321047
Osbourn Park High,01313,PRINCE WILLIAM CO PBLC SCHS,alg2,0.7586001648301335,0.3342541436464088,0.1464088397790055,362,0.27900552486187846
Osbourn Park High,01313,PRINCE WILLIAM CO PBLC SCHS,enr,0.750342530282064,0.30009233610341646,0.16435826408125578,2166,0.32871652816251157
Stonewall Jackson High,01321,PRINCE WILLIAM CO PBLC SCHS,alg11112,0.805347072903566,0.04705882352941177,0.04705882352941177,157,NA
Stonewall Jackson High,01321,PRINCE WILLIAM CO PBLC SCHS,alg10910,0.8499879236028537,0.09048723897911834,0.11484918793503482,1392,NA
Stonewall Jackson High,01321,PRINCE WILLIAM CO PBLC SCHS,chem,0.7249603893164328,0.21808510638297876,0.20744680851063835,376,0.41489361702127664
Stonewall Jackson High,01321,PRINCE WILLIAM CO PBLC SCHS,bio,0.6832471905405264,0.11893203883495146,0.10355987055016182,1236,0.5355987055016181
Stonewall Jackson High,01321,PRINCE WILLIAM CO PBLC SCHS,gate,0.7977469990766389,0.3473684210526316,0.11578947368421053,285,NA
Stonewall Jackson High,01321,PRINCE WILLIAM CO PBLC SCHS,apany,0.8928419598256988,0.1958762886597938,0.11340206185567012,194,0.21649484536082475
Stonewall Jackson High,01321,PRINCE WILLIAM CO PBLC SCHS,alg2,0.8310068978359881,0.14206128133704737,0.14484679665738162,359,0.3481894150417828
Stonewall Jackson High,01321,PRINCE WILLIAM CO PBLC SCHS,enr,0.7245074853349424,0.12838941522378308,0.1192420777523685,3061,0.49068931721659587
Woodbridge High,01327,PRINCE WILLIAM CO PBLC SCHS,alg11112,0.8617242815493544,0.10000000000000002,0.10000000000000002,49,NA
Woodbridge High,01327,PRINCE WILLIAM CO PBLC SCHS,alg10910,0.8480078107691438,0.22791519434628976,0.21378091872791521,809,NA
Woodbridge High,01327,PRINCE WILLIAM CO PBLC SCHS,chem,0.744462534549998,0.34879406307977734,0.18923933209647498,539,0.2894248608534323
Woodbridge High,01327,PRINCE WILLIAM CO PBLC SCHS,bio,0.7278448753462603,0.30736842105263157,0.1705263157894737,475,0.3705263157894737
Woodbridge High,01327,PRINCE WILLIAM CO PBLC SCHS,gate,0.6876775855417887,0.48268839103869654,0.12830957230142567,491,NA
Woodbridge High,01327,PRINCE WILLIAM CO PBLC SCHS,apany,0.7345037789405288,0.40789473684210525,0.1739766081871345,684,0.2222222222222222
Woodbridge High,01327,PRINCE WILLIAM CO PBLC SCHS,alg2,0.7490507293908962,0.25835866261398177,0.2765957446808511,329,0.3100303951367781
Woodbridge High,01327,PRINCE WILLIAM CO PBLC SCHS,enr,0.7398605020982643,0.2898212898212898,0.22571872571872573,2574,0.3395493395493395
Potomac High,01857,PRINCE WILLIAM CO PBLC SCHS,alg11112,0.8367626886145406,0.05263157894736842,0.5,54,NA
Potomac High,01857,PRINCE WILLIAM CO PBLC SCHS,alg10910,0.8210507927976352,0.10672853828306267,0.505800464037123,610,NA
Potomac High,01857,PRINCE WILLIAM CO PBLC SCHS,chem,0.6783949020302011,0.12546125461254615,0.5092250922509225,271,0.1660516605166052
Potomac High,01857,PRINCE WILLIAM CO PBLC SCHS,bio,0.64613027394655,0.10801963993453355,0.5090016366612111,611,0.27823240589198034
Potomac High,01857,PRINCE WILLIAM CO PBLC SCHS,gate,0.7562493623099683,0.25252525252525254,0.3282828282828283,198,NA
Potomac High,01857,PRINCE WILLIAM CO PBLC SCHS,apany,0.6884587289992695,0.11486486486486487,0.4864864864864865,148,0.20945945945945946
Potomac High,01857,PRINCE WILLIAM CO PBLC SCHS,alg2,0.6253123698458977,0.10204081632653063,0.5561224489795918,196,0.21938775510204084
Potomac High,01857,PRINCE WILLIAM CO PBLC SCHS,enr,0.6645123606700943,0.11752682677567705,0.5022994379151763,1957,0.2457843638221768
Battlefield High,02457,PRINCE WILLIAM CO PBLC SCHS,alg11112,0.7389754175267405,0.576271186440678,0.06779661016949153,73,NA
Battlefield High,02457,PRINCE WILLIAM CO PBLC SCHS,alg10910,0.7533252771768523,0.5833333333333333,0.09601449275362318,688,NA
Battlefield High,02457,PRINCE WILLIAM CO PBLC SCHS,chem,0.5922359549795826,0.6057441253263708,0.07049608355091384,766,0.12010443864229765
Battlefield High,02457,PRINCE WILLIAM CO PBLC SCHS,bio,0.6018114646426113,0.5963566634707574,0.0862895493767977,1043,0.12559923298178333
Battlefield High,02457,PRINCE WILLIAM CO PBLC SCHS,gate,0.5636482516941947,0.6294416243654822,0.050761421319796954,788,NA
Battlefield High,02457,PRINCE WILLIAM CO PBLC SCHS,apany,0.6000868055555556,0.59375,0.08020833333333333,960,0.08333333333333333
Battlefield High,02457,PRINCE WILLIAM CO PBLC SCHS,alg2,0.5494628099173553,0.6431818181818182,0.08636363636363636,440,0.14772727272727273
Battlefield High,02457,PRINCE WILLIAM CO PBLC SCHS,enr,0.6066574112638252,0.5925170068027211,0.08945578231292517,2940,0.12414965986394558
Freedom High,02458,PRINCE WILLIAM CO PBLC SCHS,alg11112,0.9211135356741388,0.014184397163120567,0.04964539007092199,213,NA
Freedom High,02458,PRINCE WILLIAM CO PBLC SCHS,alg10910,0.881006370802289,0.049338146811071,0.21299638989169675,1323,NA
Freedom High,02458,PRINCE WILLIAM CO PBLC SCHS,chem,0.6261317338162063,0.0425531914893617,0.30319148936170215,188,0.5212765957446809
Freedom High,02458,PRINCE WILLIAM CO PBLC SCHS,bio,0.842635255648038,0.02894088669950738,0.16256157635467977,1624,0.35899014778325117
Freedom High,02458,PRINCE WILLIAM CO PBLC SCHS,gate,0.6801206549842,0.09322033898305086,0.22033898305084745,118,NA
Freedom High,02458,PRINCE WILLIAM CO PBLC SCHS,apany,0.9711094946465922,0.016652059596844872,0.08851884312007013,1141,0.14022787028921999
Freedom High,02458,PRINCE WILLIAM CO PBLC SCHS,alg2,0.9401017006085598,0.015122873345935728,0.15311909262759923,529,0.1890359168241966
Freedom High,02458,PRINCE WILLIAM CO PBLC SCHS,enr,0.8805330219589663,0.03264236359304265,0.15654038598999284,4197,0.3045032165832738
New Directions Alternative Education Center,02459,PRINCE WILLIAM CO PBLC SCHS,alg11112,0.8704081632653061,0.17073170731707318,0.2926829268292683,70,NA
New Directions Alternative Education Center,02459,PRINCE WILLIAM CO PBLC SCHS,alg10910,0.8252021030018655,0.09999999999999998,0.3111111111111111,133,NA
New Directions Alternative Education Center,02459,PRINCE WILLIAM CO PBLC SCHS,chem,0.5777777777777777,0.13333333333333333,0.2,15,0.6
New Directions Alternative Education Center,02459,PRINCE WILLIAM CO PBLC SCHS,bio,0.6251334994660022,0.1037735849056604,0.3490566037735849,106,0.4905660377358491
New Directions Alternative Education Center,02459,PRINCE WILLIAM CO PBLC SCHS,gate,0.5599999999999999,0.2,0,5,NA
New Directions Alternative Education Center,02459,PRINCE WILLIAM CO PBLC SCHS,alg2,0,0,0,1,1
New Directions Alternative Education Center,02459,PRINCE WILLIAM CO PBLC SCHS,enr,0.6470801236104979,0.1291759465478842,0.30957683741648107,449,0.48775055679287305
Forest Park High,02542,PRINCE WILLIAM CO PBLC SCHS,alg11112,0.8541666666666667,0.2,0.36,36,NA
Forest Park High,02542,PRINCE WILLIAM CO PBLC SCHS,alg10910,0.850973130532435,0.25884543761638734,0.3258845437616387,696,NA
Forest Park High,02542,PRINCE WILLIAM CO PBLC SCHS,chem,0.7414845102335398,0.38848920863309355,0.2302158273381295,417,0.19184652278177458
Forest Park High,02542,PRINCE WILLIAM CO PBLC SCHS,bio,0.7473622823643158,0.33933518005540164,0.28808864265927986,722,0.19806094182825484
Forest Park High,02542,PRINCE WILLIAM CO PBLC SCHS,gate,0.6706582186945818,0.520746887966805,0.14522821576763487,482,NA
Forest Park High,02542,PRINCE WILLIAM CO PBLC SCHS,apany,0.6970005782580171,0.47987117552334946,0.16908212560386474,621,0.15780998389694043
Forest Park High,02542,PRINCE WILLIAM CO PBLC SCHS,alg2,0.7453215359011507,0.370242214532872,0.23875432525951557,289,0.21453287197231835
Forest Park High,02542,PRINCE WILLIAM CO PBLC SCHS,enr,0.7419208676268862,0.3592592592592593,0.26944444444444443,2160,0.20925925925925926
Patriot High,02850,PRINCE WILLIAM CO PBLC SCHS,alg11112,0.7619357638888888,0.5121951219512195,0.1585365853658537,96,NA
Patriot High,02850,PRINCE WILLIAM CO PBLC SCHS,alg10910,0.8003239989474145,0.5052854122621565,0.10782241014799154,604,NA
Patriot High,02850,PRINCE WILLIAM CO PBLC SCHS,chem,0.6450690363255516,0.5489566613162119,0.10914927768860354,623,0.14285714285714285
